Field_name,Field_Profile_number,Horizon_number,Easting,Northing,measured1,Yield_kg_per_ha,altura,compaction_level,SAND,SILT,CLAY,Upper_depth,Lower_depth,Thickness,KA5,SOC,BD
Boosen,39,2,463058.5428,5804165.708,68.11598969,6812,51.06424332,middle,71.8743885,19.1403948,8.985216693,30,60,30,SL3,0.573293513,1.413510271
Boosen,39,3,463008.9163,5804136.68,68.11598969,6812,51.06424332,middle,71.70428024,16.22997768,12.06574208,60,90,30,SL4,0.153901484,1.47848942
Boosen,39,4,463070.7351,5804192.791,68.11598969,6812,51.06424332,middle,71.70428024,16.22997768,12.06574208,90,200,110,SL4,0.153901484,1.47848942
Boosen,40,1,463036.3311,5804202.263,64.15014648,6415,51.04193878,middle,71.8390105,19.48488894,8.676100557,0,30,30,SL3,0.914672447,1.36389454
Boosen,40,2,463065.7801,5804148.727,64.15014648,6415,51.04193878,middle,72.11716599,17.99780218,9.885031837,30,60,30,SL3,0.447789429,1.432550605
Boosen,40,3,463022.395,5804157.397,64.15014648,6415,51.04193878,middle,72.4302308,15.95200771,11.61776149,60,90,30,SL4,0.184936562,1.474190415
Boosen,40,4,463090.7276,5804171.637,64.15014648,6415,51.04193878,middle,72.4302308,15.95200771,11.61776149,90,200,110,SL4,0.184936562,1.474190415
Boosen,41,1,463038.9058,5804199.861,59.34091949,5934,51.01476669,middle,72.2943335,21.03740151,6.668264997,0,30,30,SL2,1.054537099,1.346049366
Boosen,41,2,463066.0011,5804173.756,59.34091949,5934,51.01476669,middle,72.92513515,19.40012494,7.674739911,30,60,30,SL3,0.258377222,1.464589667
Boosen,41,3,463038.1486,5804154.776,59.34091949,5934,51.01476669,middle,74.8662229,15.620663,9.513114099,60,90,30,SL3,0.099213583,1.491738973
Boosen,41,4,463093.465,5804200.367,59.34091949,5934,51.01476669,middle,74.8662229,15.620663,9.513114099,90,200,110,SL3,0.099213583,1.491738973
Boosen,42,1,463002.4599,5804187.099,78.13673401,7814,51.92315674,middle,73.03677486,21.31823867,5.644986473,0,30,30,SL2,0.828395515,1.378705338
Boosen,42,2,462938.6536,5804159.133,78.13673401,7814,51.92315674,middle,73.58348911,19.58714569,6.829365199,30,60,30,SL2,0.447789429,1.435402346
Boosen,42,3,463007.7431,5804161.361,78.13673401,7814,51.92315674,middle,75.06286886,16.16067375,8.776457388,60,90,30,SL3,0.184936562,1.477944637
Boosen,42,4,463000.1941,5804166.209,78.13673401,7814,51.92315674,middle,75.06286886,16.16067375,8.776457388,90,200,110,SL3,0.184936562,1.477944637
Boosen,43,1,462960.6185,5804136.499,75.62192535,7562,51.90340042,middle,71.93734206,20.22640383,7.836254109,0,30,30,SL3,0.831328825,1.376199738
Boosen,43,2,463040.0933,5804182.595,75.62192535,7562,51.90340042,middle,72.39937805,18.26098607,9.339635886,30,60,30,SL3,0.25862286,1.463233171
Boosen,43,3,463020.2488,5804132.135,75.62192535,7562,51.90340042,middle,73.48974825,15.09189418,11.41835757,60,90,30,SL3,0.109967175,1.487744192
Boosen,43,4,462972.8114,5804160.618,75.62192535,7562,51.90340042,middle,73.48974825,15.09189418,11.41835757,90,200,110,SL3,0.109967175,1.487744192
Boosen,44,1,463023.1969,5804150.509,76.06791687,7607,51.84827805,middle,71.94318702,21.67558513,6.381227846,0,30,30,SL2,0.790957966,1.38274712
Boosen,44,2,462964.6605,5804111.076,76.06791687,7607,51.84827805,middle,72.47546094,19.99813229,7.526406766,30,60,30,SL3,0.242510185,1.466865447
Boosen,44,3,463001.7074,5804176.734,76.06791687,7607,51.84827805,middle,73.90369098,17.01686106,9.07944796,60,90,30,SL3,0.111140268,1.489113855
Boosen,44,4,462974.0633,5804148.186,76.06791687,7607,51.84827805,middle,73.90369098,17.01686106,9.07944796,90,200,110,SL3,0.111140268,1.489113855
Boosen,45,1,463016.9332,5804194.54,80.25505066,8026,51.72289276,middle,72.00630698,21.56656313,6.427129889,0,30,30,SL2,0.859665135,1.372954712
Boosen,45,2,462973.6615,5804127.443,80.25505066,8026,51.72289276,middle,72.62603801,19.76006817,7.61389382,30,60,30,SL3,0.141635618,1.483639031
Boosen,45,3,463039.7621,5804179.765,80.25505066,8026,51.72289276,middle,73.86592702,17.21483149,8.919241483,60,90,30,SL3,0.072623285,1.495684397
Boosen,45,4,463020.1406,5804164.534,80.25505066,8026,51.72289276,middle,73.86592702,17.21483149,8.919241483,90,200,110,SL3,0.072623285,1.495684397
Boosen,46,1,463025.6297,5804147.525,79.62892151,7963,51.60528946,middle,72.03640402,21.47901623,6.484579755,0,30,30,SL2,0.891703534,1.368423323
Boosen,46,2,463063.6831,5804155.059,79.62892151,7963,51.60528946,middle,72.67671267,19.60211048,7.721176857,30,60,30,SL3,0.352644815,1.449157214
Boosen,46,3,463062.0247,5804101.286,79.62892151,7963,51.60528946,middle,74.01452173,16.96632209,9.019156179,60,90,30,SL3,0.298688744,1.458304545
Boosen,46,4,463030.6459,5804105.585,79.62892151,7963,51.60528946,middle,74.01452173,16.96632209,9.019156179,90,200,110,SL3,0.298688744,1.458304545
Boosen,47,1,462994.0506,5804181.132,66.23228455,6623,51.51401138,middle,72.03592313,21.44493263,6.519144246,0,30,30,SL2,0.866800299,1.371921643
Boosen,47,2,463009.0886,5804136.293,66.23228455,6623,51.51401138,middle,72.67623178,19.72983788,7.593930345,30,60,30,SL3,0.26777358,1.462885962
Boosen,47,3,462987.3818,5804177.743,66.23228455,6623,51.51401138,middle,74.09507401,17.05980609,8.845119899,60,90,30,SL3,0.162697582,1.480762936
Boosen,47,4,463030.9119,5804152.062,66.23228455,6623,51.51401138,middle,74.09507401,17.05980609,8.845119899,90,200,110,SL3,0.162697582,1.480762936
Boosen,48,1,463009.9971,5804162.289,69.53153992,6953,51.43935013,middle,71.85340677,19.40532524,8.741267989,0,30,30,SL3,0.879076278,1.368879574
Boosen,48,2,463046.0516,5804179.011,69.53153992,6953,51.43935013,middle,72.10832891,18.55042039,9.341250706,30,60,30,SL3,0.318965651,1.453216928
Boosen,48,3,463086.3046,5804143.312,69.53153992,6953,51.43935013,middle,73.02788831,15.73026769,11.241844,60,90,30,SL3,0.207570505,1.471163012
Boosen,48,4,463041.1675,5804176.752,69.53153992,6953,51.43935013,middle,73.02788831,15.73026769,11.241844,90,200,110,SL3,0.207570505,1.471163012
Boosen,49,1,463099.2385,5804136.486,58.49277878,5849,51.34154129,middle,73.54558444,21.02181312,5.432602436,0,30,30,SL2,1.004537309,1.354594681
Boosen,49,2,463050.1998,5804102.258,58.49277878,5849,51.34154129,middle,73.27509477,20.07380483,6.651100402,30,60,30,SL2,0.242736897,1.467975026
Boosen,49,3,463047.3197,5804161.658,58.49277878,5849,51.34154129,middle,74.29287065,16.82386571,8.883263646,60,90,30,SL3,0.241704907,1.467875239
Boosen,49,4,463052.5883,5804186.149,58.49277878,5849,51.34154129,middle,74.29287065,16.82386571,8.883263646,90,200,110,SL3,0.241704907,1.467875239
Boosen,50,1,462943.1176,5804090.901,72.75965881,7276,52.34163666,middle,72.69141729,20.20968721,7.098895503,0,30,30,SL2,0.832642635,1.377048021
Boosen,50,2,462993.1172,5804131.113,72.75965881,7276,52.34163666,middle,73.33602692,18.16847026,8.495502824,30,60,30,SL3,0.24546041,1.466630328
Boosen,50,3,462997.6645,5804176.369,72.75965881,7276,52.34163666,middle,74.65666909,15.09573422,10.24759668,60,90,30,SL3,0.142635241,1.483875716
Boosen,50,4,462982.8661,5804101.711,72.75965881,7276,52.34163666,middle,74.65666909,15.09573422,10.24759668,90,200,110,SL3,0.142635241,1.483875716
Boosen,51,1,462950.9778,5804092.905,77.10640717,7711,52.32389069,middle,71.24997941,20.26572504,8.484295549,0,30,30,SL3,0.83499109,1.37474531
Boosen,51,2,462981.8441,5804098.322,77.10640717,7711,52.32389069,middle,71.54871252,18.55047542,9.900812063,30,60,30,SL3,0.242501016,1.464835737
Boosen,51,3,462964.1171,5804119.159,77.10640717,7711,52.32389069,middle,71.92957893,16.3690229,11.70139817,60,90,30,SL4,0.100140747,1.487901201
Boosen,51,4,462958.8102,5804124.318,77.10640717,7711,52.32389069,middle,71.92957893,16.3690229,11.70139817,90,200,110,SL4,0.100140747,1.487901201
Boosen,52,1,463003.0267,5804139.553,79.15087128,7915,52.28074265,middle,71.21500278,20.450059,8.33493822,0,30,30,SL3,0.832195673,1.375190968
Boosen,52,2,463033.0991,5804147.429,79.15087128,7915,52.28074265,middle,71.47722527,18.68583284,9.836941887,30,60,30,SL3,0.242078358,1.464875734
Boosen,52,3,463035.853,5804122.032,79.15087128,7915,52.28074265,middle,72.27722166,16.19632355,11.52645479,60,90,30,SL4,0.137080678,1.482078293
Boosen,52,4,462978.6086,5804177.781,79.15087128,7915,52.28074265,middle,72.27722166,16.19632355,11.52645479,90,200,110,SL4,0.137080678,1.482078293
Boosen,53,1,462997.2649,5804141.507,81.7861557,8179,52.18253326,middle,72.55746867,21.22083097,6.221700358,0,30,30,SL2,0.853731398,1.374381857
Boosen,53,2,462994.244,5804109.887,81.7861557,8179,52.18253326,middle,73.04593162,19.49719273,7.456875649,30,60,30,SL2,0.293761842,1.459065623
Boosen,53,3,463064.7341,5804128.361,81.7861557,8179,52.18253326,middle,74.66063765,15.70966025,9.629702099,60,90,30,SL3,0.440030408,1.436103195
Boosen,53,4,463035.2034,5804168.21,81.7861557,8179,52.18253326,middle,74.66063765,15.70966025,9.629702099,90,200,110,SL3,0.440030408,1.436103195
Boosen,54,1,462997.0667,5804166.422,78.15318298,7815,52.06870651,middle,72.78717569,20.90938373,6.303440579,0,30,30,SL2,0.890505452,1.369337778
Boosen,54,2,463029.9604,5804158.296,78.15318298,7815,52.06870651,middle,73.16853641,19.09210952,7.739354072,30,60,30,SL3,0.092226127,1.492362034
Boosen,54,3,463025.4816,5804141.002,78.15318298,7815,52.06870651,middle,74.5402776,15.22369496,10.23602743,60,90,30,SL3,0.045061761,1.500291802
Boosen,54,4,462982.394,5804127.596,78.15318298,7815,52.06870651,middle,74.5402776,15.22369496,10.23602743,90,200,110,SL3,0.045061761,1.500291802
Boosen,55,1,463063.3935,5804150.981,65.41324615,6541,51.95559311,middle,72.63441329,20.9224241,6.44316261,0,30,30,SL2,0.866440003,1.372531814
Boosen,55,2,462988.4332,5804181.547,65.41324615,6541,51.95559311,middle,73.09825709,19.37384171,7.527901195,30,60,30,SL3,0.132732165,1.485585285
Boosen,55,3,463004.243,5804173.129,65.41324615,6541,51.95559311,middle,74.44436769,16.07556325,9.480069061,60,90,30,SL3,0.079871804,1.494665737
Boosen,55,4,463037.6825,5804159.816,65.41324615,6541,51.95559311,middle,74.44436769,16.07556325,9.480069061,90,200,110,SL3,0.079871804,1.494665737
Boosen,56,1,463092.9406,5804126.35,62.37632751,6238,51.82338333,middle,71.65773371,19.71827677,8.623989514,0,30,30,SL3,0.854114653,1.372305279
Boosen,56,2,463083.9631,5804108.909,62.37632751,6238,51.82338333,middle,71.80780657,18.83968386,9.352509578,30,60,30,SL3,0.224229359,1.468338005
Boosen,56,3,463021.2259,5804172.848,62.37632751,6238,51.82338333,middle,72.35682538,16.39838118,11.24479345,60,90,30,SL3,0.119818161,1.485190779
Boosen,56,4,463091.0707,5804185.171,62.37632751,6238,51.82338333,middle,72.35682538,16.39838118,11.24479345,90,200,110,SL3,0.119818161,1.485190779
Boosen,57,1,463028.2654,5804105.73,54.51287079,5451,51.68259811,middle,74.51298612,20.37525157,5.111762312,0,30,30,SL2,0.997391217,1.356581944
Boosen,57,2,463044.3027,5804142.267,54.51287079,5451,51.68259811,middle,74.06434512,19.72330113,6.212353746,30,60,30,SL2,0.272880579,1.463975509
Boosen,57,3,463052.1346,5804100.651,54.51287079,5451,51.68259811,middle,73.27863791,17.9746955,8.746666596,60,90,30,SL3,0.253427525,1.465150084
Boosen,57,4,463078.7359,5804142.059,54.51287079,5451,51.68259811,middle,73.27863791,17.9746955,8.746666596,90,200,110,SL3,0.253427525,1.465150084
Boosen,58,1,462974.7911,5804150.849,74.28523254,7429,52.70170975,middle,74.85733211,20.36307278,4.779595109,0,30,30,SL2,0.775800399,1.388293916
Boosen,58,2,462947.033,5804088.098,74.28523254,7429,52.70170975,middle,74.43740737,19.5049336,6.057659028,30,60,30,SL2,0.24546041,1.468846
Boosen,58,3,462927.8084,5804116.107,74.28523254,7429,52.70170975,middle,72.63185798,18.2100387,9.158103311,60,90,30,SL3,0.142635241,1.482679377
Boosen,58,4,463026.7669,5804164.481,74.28523254,7429,52.70170975,middle,72.63185798,18.2100387,9.158103311,90,200,110,SL3,0.142635241,1.482679377
Boosen,59,1,463024.004,5804165.024,69.04257202,6904,52.7061882,middle,72.83535962,21.97798705,5.186653324,0,30,30,SL2,0.781548129,1.385496564
Boosen,59,2,462938.9103,5804125.778,69.04257202,6904,52.7061882,middle,73.60831632,20.24879497,6.142888711,30,60,30,SL2,0.301,1.459064005
Boosen,59,3,462947.2322,5804113.366,69.04257202,6904,52.7061882,middle,74.9321225,16.35528595,8.712591552,60,90,30,SL3,0.1189,1.488890025
Boosen,59,4,463020.0323,5804115.203,69.04257202,6904,52.7061882,middle,74.9321225,16.35528595,8.712591552,90,200,110,SL3,0.1189,1.488890025
Boosen,60,1,463017.534,5804169.374,73.93274689,7393,52.69975281,middle,73.0208925,21.59767803,5.38142947,0,30,30,SL2,0.793496579,1.383833883
Boosen,60,2,463036.7124,5804146.193,73.93274689,7393,52.69975281,middle,73.66360474,19.88081587,6.455579393,30,60,30,SL2,0.473465502,1.431672197
Boosen,60,3,462995.0507,5804148.517,73.93274689,7393,52.69975281,middle,75.25813804,15.92836652,8.813495441,60,90,30,SL3,0.126256884,1.487884446
Boosen,60,4,462982.1142,5804152.059,73.93274689,7393,52.69975281,middle,75.25813804,15.92836652,8.813495441,90,200,110,SL3,0.126256884,1.487884446
Boosen,61,1,462972.1798,5804146.584,75.78059387,7578,52.65293503,middle,72.64492459,20.78752127,6.567554142,0,30,30,SL2,0.788332766,1.383638936
Boosen,61,2,463012.2719,5804165.567,75.78059387,7578,52.65293503,middle,72.99524854,18.85900603,8.145745433,30,60,30,SL3,0.51153048,1.42434277
Boosen,61,3,462987.9756,5804164.47,75.78059387,7578,52.65293503,middle,74.05133262,14.73063205,11.21803533,60,90,30,SL3,0.234863082,1.467579591
Boosen,61,4,463026.7971,5804086.999,75.78059387,7578,52.65293503,middle,74.05133262,14.73063205,11.21803533,90,200,110,SL3,0.234863082,1.467579591
Boosen,62,1,463028.7085,5804086.776,75.61210632,7561,52.56830597,middle,75.36388005,19.55312805,5.082991897,0,30,30,SL2,0.825265578,1.381464455
Boosen,62,2,462976.4063,5804104.132,75.61210632,7561,52.56830597,middle,74.76721964,19.58316252,5.649617842,30,60,30,SL2,0.141635618,1.486513427
Boosen,62,3,463005.362,5804120.644,75.61210632,7561,52.56830597,middle,69.87157468,22.16732555,7.961099772,60,90,30,SL3,0.072623285,1.492709287
Boosen,62,4,462996.972,5804084.948,75.61210632,7561,52.56830597,middle,69.87157468,22.16732555,7.961099772,90,200,110,SL3,0.072623285,1.492709287
Boosen,63,1,463072.4824,5804157.614,70.67732239,7068,52.47052002,middle,75.91993118,19.48653713,4.593531684,0,30,30,SL2,0.826497557,1.382024135
Boosen,63,2,463025.2452,5804126.384,70.67732239,7068,52.47052002,middle,75.2940439,19.43137913,5.274576972,30,60,30,SL2,0.190113333,1.479096544
Boosen,63,3,463072.9352,5804115.955,70.67732239,7068,52.47052002,middle,71.02176997,22.88022628,6.098003749,60,90,30,SL2,0.086809884,1.492262154
Boosen,63,4,463039.7314,5804123.631,70.67732239,7068,52.47052002,middle,71.02176997,22.88022628,6.098003749,90,200,110,SL2,0.086809884,1.492262154
Boosen,64,1,463052.6964,5804077.073,65.77579498,6578,52.33621597,middle,75.67080795,19.54452756,4.784664498,0,30,30,SL2,0.848246048,1.378608145
Boosen,64,2,463034.8222,5804140.899,65.77579498,6578,52.33621597,middle,75.11352589,18.85837598,6.028098133,30,60,30,SL2,0.228727602,1.472188144
Boosen,64,3,463021.7587,5804123.609,65.77579498,6578,52.33621597,middle,72.76134864,17.89581955,9.342831815,60,90,30,SL3,0.138874662,1.483325978
Boosen,64,4,463011.6613,5804126.128,65.77579498,6578,52.33621597,middle,72.76134864,17.89581955,9.342831815,90,200,110,SL3,0.138874662,1.483325978
Boosen,65,1,463013.5626,5804132.607,55.63272476,5563,52.18493271,middle,73.56375737,20.01564695,6.420595681,0,30,30,SL2,0.848972582,1.375829635
Boosen,65,2,463010.5281,5804101.262,55.63272476,5563,52.18493271,middle,73.36740575,19.09604897,7.536545276,30,60,30,SL3,0.191886302,1.47596142
Boosen,65,3,463019.9551,5804141.056,55.63272476,5563,52.18493271,middle,73.05338993,17.99320415,8.953405922,60,90,30,SL3,0.127044641,1.485764635
Boosen,65,4,463076.3107,5804156.098,55.63272476,5563,52.18493271,middle,73.05338993,17.99320415,8.953405922,90,200,110,SL3,0.127044641,1.485764635
Boosen,66,1,463100.0073,5804140.873,58.09703445,5810,52.03720474,middle,75.56226707,19.4746798,4.963053125,0,30,30,SL2,1.010046035,1.35583377
Boosen,66,2,463082.0889,5804092.213,58.09703445,5810,52.03720474,middle,74.98013596,18.96987893,6.049985107,30,60,30,SL2,0.294134409,1.461412181
Boosen,66,3,463026.0115,5804122.168,58.09703445,5810,52.03720474,middle,72.78398983,18.4291905,8.78681967,60,90,30,SL3,0.111765844,1.488186855
Boosen,66,4,463089.5191,5804093.653,58.09703445,5810,52.03720474,middle,72.78398983,18.4291905,8.78681967,90,200,110,SL3,0.111765844,1.488186855
Boosen,67,1,462976.171,5804107.122,69.06452942,6906,53.02112961,middle,76.14675074,18.92238286,4.930866398,0,30,30,SL2,0.780112604,1.388712616
Boosen,67,2,463024.9193,5804123.967,69.06452942,6906,53.02112961,middle,75.50123851,18.58992084,5.908840655,30,60,30,SL2,0.352644815,1.45254677
Boosen,67,3,462964.2916,5804120.196,69.06452942,6906,53.02112961,middle,72.64313454,19.18646602,8.17039944,60,90,30,SL3,0.298688744,1.457551519
Boosen,67,4,463001.6824,5804069.942,69.06452942,6906,53.02112961,middle,72.64313454,19.18646602,8.17039944,90,200,110,SL3,0.298688744,1.457551519
Boosen,68,1,462958.7184,5804119.133,67.33600616,6734,53.01464081,middle,73.50627122,21.25206122,5.241667558,0,30,30,SL2,0.770865825,1.387595657
Boosen,68,2,462947.9981,5804166.542,67.33600616,6734,53.01464081,middle,73.02658596,20.38743593,6.585978114,30,60,30,SL2,0.229151658,1.470017572
Boosen,68,3,462988.9804,5804077.511,67.33600616,6734,53.01464081,middle,73.74702466,17.66810256,8.584872776,60,90,30,SL3,0.221799621,1.470818106
Boosen,68,4,462962.2017,5804068.453,67.33600616,6734,53.01464081,middle,73.74702466,17.66810256,8.584872776,90,200,110,SL3,0.221799621,1.470818106
Boosen,69,1,463025.4172,5804088.388,70.17142487,7017,52.99926376,middle,75.92740325,19.34672533,4.725871416,0,30,30,SL2,0.76934651,1.390185256
Boosen,69,2,463022.544,5804071.239,70.17142487,7017,52.99926376,middle,75.28981149,18.92723505,5.782953468,30,60,30,SL2,0.190113333,1.478830341
Boosen,69,3,463001.159,5804090.003,70.17142487,7017,52.99926376,middle,72.26245726,19.69633043,8.041212318,60,90,30,SL3,0.086809884,1.492336466
Boosen,69,4,462965.3792,5804121.518,70.17142487,7017,52.99926376,middle,72.26245726,19.69633043,8.041212318,90,200,110,SL3,0.086809884,1.492336466
Boosen,70,1,463032.3451,5804107.234,71.21621704,7122,52.96137619,middle,76.00075606,19.24742595,4.751817994,0,30,30,SL2,0.786216771,1.387796991
Boosen,70,2,463005.7464,5804089.589,71.21621704,7122,52.96137619,middle,75.37430088,19.11136959,5.514329534,30,60,30,SL2,0.226066769,1.473116601
Boosen,70,3,462972.8549,5804107.437,71.21621704,7122,52.96137619,middle,71.2464486,22.0795866,6.673964799,60,90,30,SL2,0.065074381,1.49585308
Boosen,70,4,462964.3914,5804161.696,71.21621704,7122,52.96137619,middle,71.2464486,22.0795866,6.673964799,90,200,110,SL2,0.065074381,1.49585308
Boosen,71,1,462992.3658,5804123.442,74.65068054,7465,52.90126038,middle,77.05614892,19.09483474,3.849016336,0,30,30,SU2,0.837169074,1.381872161
Boosen,71,2,463027.9098,5804131.86,74.65068054,7465,52.90126038,middle,76.60941276,19.49927623,3.891311005,30,60,30,SU2,0.272880579,1.467384996
Boosen,71,3,463028.3859,5804113.283,74.65068054,7465,52.90126038,middle,73.55779553,22.66859535,3.773609123,60,90,30,SU2,0.253427525,1.467960675
Boosen,71,4,462997.7709,5804083.066,74.65068054,7465,52.90126038,middle,73.55779553,22.66859535,3.773609123,90,200,110,SU2,0.253427525,1.467960675
Boosen,72,1,463052.8509,5804147.36,70.15419769,7015,52.80148315,middle,76.55852709,19.390536,4.050936913,0,30,30,SU2,0.828808098,1.382528907
Boosen,72,2,463044.0352,5804154.592,70.15419769,7015,52.80148315,middle,76.04461356,19.83379773,4.121588708,30,60,30,SU2,0.176696432,1.482567949
Boosen,72,3,463028.5569,5804139.273,70.15419769,7015,52.80148315,middle,72.73810353,22.79683327,4.465063204,60,90,30,SU2,0.089870585,1.49407781
Boosen,72,4,463027.2525,5804151.71,70.15419769,7015,52.80148315,middle,72.73810353,22.79683327,4.465063204,90,200,110,SU2,0.089870585,1.49407781
Boosen,73,1,463075.3857,5804106.827,66.69874573,6670,52.658638,middle,76.22663822,18.99166274,4.781699047,0,30,30,SL2,0.850741705,1.378737691
Boosen,73,2,462988.31,5804146.343,66.69874573,6670,52.658638,middle,75.55719904,19.10519525,5.337605708,30,60,30,SL2,0.181099806,1.48078592
Boosen,73,3,463051.8365,5804079.045,66.69874573,6670,52.658638,middle,72.29468652,20.96880895,6.736504528,60,90,30,SL2,0.098947258,1.490983933
Boosen,73,4,463019.7105,5804152.59,66.69874573,6670,52.658638,middle,72.29468652,20.96880895,6.736504528,90,200,110,SL2,0.098947258,1.490983933
Boosen,74,1,463068.2248,5804114.879,54.96068573,5496,52.52035141,middle,75.46487856,18.88537417,5.649747266,0,30,30,SL2,0.816636786,1.382494465
Boosen,74,2,463018.5708,5804134.557,54.96068573,5496,52.52035141,middle,74.97227545,18.17436006,6.853364487,30,60,30,SL2,0.29279959,1.461206207
Boosen,74,3,463096.6007,5804101.07,54.96068573,5496,52.52035141,middle,72.79936175,17.56865857,9.631979683,60,90,30,SL3,0.109574262,1.488133182
Boosen,74,4,463022.238,5804139.976,54.96068573,5496,52.52035141,middle,72.79936175,17.56865857,9.631979683,90,200,110,SL3,0.109574262,1.488133182
Boosen,75,1,463080.6392,5804077.883,61.13306808,6113,52.39697266,middle,75.23259415,17.90703389,6.860371962,0,30,30,SL2,0.98473774,1.358045448
Boosen,75,2,463067.715,5804160.84,61.13306808,6113,52.39697266,middle,75.03901848,17.21201943,7.748962088,30,60,30,SL3,0.408149332,1.442402697
Boosen,75,3,463014.6848,5804157.327,61.13306808,6113,52.39697266,middle,73.2531767,17.15467462,9.592148679,60,90,30,SL3,0.210267978,1.471766111
Boosen,75,4,463017.198,5804075.421,61.13306808,6113,52.39697266,middle,73.2531767,17.15467462,9.592148679,90,200,110,SL3,0.210267978,1.471766111
Boosen,76,1,462920.8001,5804145.201,65.60412598,6560,53.31578064,middle,81.98261418,13.85683385,4.160551974,0,30,30,SU2,0.784688095,1.39351934
Boosen,76,2,462955.526,5804095.746,65.60412598,6560,53.31578064,middle,79.38103672,15.8863521,4.732611181,30,60,30,SL2,0.352644815,1.456524555
Boosen,76,3,462950.6863,5804148.47,65.60412598,6560,53.31578064,middle,79.96460257,14.98800871,5.04738873,60,90,30,SL2,0.298688744,1.465524401
Boosen,76,4,463008.1056,5804087.453,65.60412598,6560,53.31578064,middle,79.96460257,14.98800871,5.04738873,90,200,110,SL2,0.298688744,1.465524401
Boosen,77,1,462980.7479,5804131.949,62.66171646,6266,53.3087883,middle,78.9298333,16.18170032,4.888466384,0,30,30,SL2,0.789300371,1.389826206
Boosen,77,2,462972.7161,5804094.749,62.66171646,6266,53.3087883,middle,76.97108745,17.32121874,5.707693805,30,60,30,SL2,0.301,1.462209979
Boosen,77,3,462962.539,5804112.205,62.66171646,6266,53.3087883,middle,76.76772526,15.51142114,7.720853595,60,90,30,SL3,0.1189,1.490996746
Boosen,77,4,463006.0066,5804118.145,62.66171646,6266,53.3087883,middle,76.76772526,15.51142114,7.720853595,90,200,110,SL3,0.1189,1.490996746
